s,curvature,initial_pathTheta,terminal_pathTheta,x,y
0.0,0.09072198697724065,1.1071487177940904,-1.2490457723982544,0.0,0.0
0.10051598663149383,0.13683458347079616,1.1071487177940904,-1.2490457723982544,0.045770072999919253,0.08949058043215895
0.20103197326298766,0.18453831931976206,1.1071487177940904,-1.2490457723982544,0.09276663709669589,0.17834319171399024
0.30154795989448147,0.18798721256780732,1.1071487177940904,-1.2490457723982544,0.14140315356431532,0.2663088261083242
0.4020639465259753,0.19194848898760883,1.1071487177940904,-1.2490457723982544,0.19169306259795454,0.35333978966665175
0.5025799331574692,0.19646708408633862,1.1071487177940904,-1.2490457723982544,0.243652673418093,0.4393843270407489
0.6030959197889629,0.20159651055953084,1.1071487177940904,-1.2490457723982544,0.29730125699228077,0.5243860508408345
0.7036119064204568,0.20739714331188666,1.1071487177940904,-1.2490457723982544,0.3526611556380444,0.608283280773851
0.8041278930519506,0.2139381108510576,1.1071487177940904,-1.2490457723982544,0.40975788149371817,0.6910082918954258
0.9046438796834445,0.22129974340352196,1.1071487177940904,-1.2490457723982544,0.46862020432631835,0.7724864516638779
1.0051598663149384,0.22957392426976717,1.1071487177940904,-1.2490457723982544,0.5292802290684738,0.8526352193823135
1.1056758529464321,0.23886289813677566,1.1071487177940904,-1.2490457723982544,0.5917734407169688,0.9313629912697423
1.2061918395779259,0.24928805579892294,1.1071487177940904,-1.2490457723982544,0.6561386768531984,1.0085677835149782
1.3067078262094198,0.2609882433205696,1.1071487177940904,-1.2490457723982544,0.7224180590017191,1.0841356806043707
1.4072238128409136,0.27411614355069475,1.1071487177940904,-1.2490457723982544,0.7906568182120897,1.1579390362864241
1.5077397994724075,0.28884792642657886,1.1071487177940904,-1.2490457723982544,0.860902927227178,1.2298344306920674
1.6082557861039013,0.30538199198590693,1.1071487177940904,-1.2490457723982544,0.9332065365822657,1.2996602972654907
1.708771772735395,0.3239326546705207,1.1071487177940904,-1.2490457723982544,1.0076191076032124,1.3672342037868337
1.809287759366889,0.3447392525416134,1.1071487177940904,-1.2490457723982544,1.0841920821113207,1.4323498174557785
1.9098037459983828,0.3680496028306431,1.1071487177940904,-1.2490457723982544,1.1629750108992851,1.494773480437801
2.0103197326298767,0.39410953272363636,1.1071487177940904,-1.2490457723982544,1.2440128623729352,1.554240531794307
2.1108357192613703,0.4231489160854705,1.1071487177940904,-1.2490457723982544,1.3273422661021292,1.6104515097491476
2.2113517058928642,0.45534260715356856,1.1071487177940904,-1.2490457723982544,1.412986420290089,1.663068450195468
2.311867692524358,0.4907674942849561,1.1071487177940904,-1.2490457723982544,1.5009482807179964,1.7117117917600029
2.4123836791558517,0.5293214071437404,1.1071487177940904,-1.2490457723982544,1.5912017395176168,1.755958562751882
2.5128996657873457,0.5706445845417223,1.1071487177940904,-1.2490457723982544,1.6836805342738894,1.7953430278228955
2.6134156524188397,0.613994289939912,1.1071487177940904,-1.2490457723982544,1.778265052295923,1.8293611482742418
2.7139316390503336,0.6581440647425639,1.1071487177940904,-1.2490457723982544,1.8747676342857287,1.8574808075503337
2.814447625681827,0.7012999869477863,1.1071487177940904,-1.2490457723982544,1.9729180000566604,1.8791595821359721
2.914963612313321,0.741106821732107,1.1071487177940904,-1.2490457723982544,2.072351519033406,1.8938714437586164
3.015479598944815,0.7748110992558483,1.1071487177940904,-1.2490457723982544,2.172604194978855,1.9011422438713586
3.1159955855763086,0.799585419713372,1.1071487177940904,-1.2490457723982544,2.2731186707431896,1.9005911265303632
3.2165115722078026,0.8130125951396948,1.1071487177940904,-1.2490457723982544,2.373264437516691,1.8919720218291693
3.3170275588392966,0.8135916159952888,1.1071487177940904,-1.2490457723982544,2.472372413368585,1.8752067991630945
3.41754354547079,0.8010901809921398,1.1071487177940904,-1.2490457723982544,2.56977965192718,1.8504016899133533
3.518059532102284,0.7766066789473458,1.1071487177940904,-1.2490457723982544,2.664876065568357,1.8178419650820707
3.618575518733778,0.7423173348406857,1.1071487177940904,-1.2490457723982544,2.757143810749034,1.7779655714665945
3.7190915053652716,0.7009836136084139,1.1071487177940904,-1.2490457723982544,2.8461822236310814,1.7313219802674964
3.8196074919967655,0.6554625441938027,1.1071487177940904,-1.2490457723982544,2.931715915487507,1.67852566291569
3.9201234786282595,0.6083120451266795,1.1071487177940904,-1.2490457723982544,3.0135880926517107,1.620212626852594
4.0206394652597535,0.5615450845208285,1.1071487177940904,-1.2490457723982544,3.091743934645428,1.5570056024743195
4.121155451891247,0.5165738573290487,1.1071487177940904,-1.2490457723982544,3.166209529721337,1.4894901322582768
4.2216714385227405,0.47432075926738304,1.1071487177940904,-1.2490457723982544,3.237070670648213,1.4182008464220166
4.322187425154235,0.43525399016554467,1.1071487177940904,-1.2490457723982544,3.3044537314512854,1.3436154142967536
4.4227034117857285,0.39954040461129525,1.1071487177940904,-1.2490457723982544,3.368510244276231,1.266154283829853
4.523219398417222,0.36714200990831863,1.1071487177940904,-1.2490457723982544,3.4294050893597765,1.1861837804504598
4.623735385048716,0.33789037056819504,1.1071487177940904,-1.2490457723982544,3.4873079404931295,1.104020994475716
4.72425137168021,0.31156685917550164,1.1071487177940904,-1.2490457723982544,3.542387409240528,1.019939393093446
4.8247673583117034,0.28790518452071556,1.1071487177940904,-1.2490457723982544,3.594807078747547,0.9341743546612418
4.925283344943198,0.26663810938238436,1.1071487177940904,-1.2490457723982544,3.644723185483678,0.8469284615956657
5.025799331574691,0.24751885144424352,1.1071487177940904,-1.2490457723982544,3.6922833340520165,0.7583762406372946
5.126315318206186,0.230304873872942,1.1071487177940904,-1.2490457723982544,3.737625846949723,0.6686682694606815
5.226831304837679,0.21478329104725719,1.1071487177940904,-1.2490457723982544,3.7808797178626286,0.5779347793947068
5.327347291469173,0.20076457320904323,1.1071487177940904,-1.2490457723982544,3.822164801871449,0.4862886916064809
5.427863278100667,0.18806667866244559,1.1071487177940904,-1.2490457723982544,3.861592182778265,0.3938281854250219
5.528379264732161,0.17655282778890816,1.1071487177940904,-1.2490457723982544,3.8992647769132582,0.30063891984339675
5.628895251363654,0.16608351448808245,1.1071487177940904,-1.2490457723982544,3.935277753540596,0.20679581097044109
5.729411237995149,0.1196281878350186,1.1071487177940904,-1.2490457723982544,3.9697191634058067,0.11236460397296949
5.829927224626642,0.07816092236229265,1.1071487177940904,-1.2490457723982544,4.003022618398811,0.017526091468652277
